source_id,jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
557_1_3001801,BH.BASEMENT.RM-1222.VAV-54.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 54 CLG SP
557_1_3001808,BH.BASEMENT.RM-1223.VAV-55.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 55 CLG SP
557_1_3001815,BH.BASEMENT.RM-1217.VAV-56.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 56 CLG SP
557_1_3001822,BH.BASEMENT.RM-1215.VAV-57.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 57 CLG SP
557_1_3001829,BH.BASEMENT.RM-1213.VAV-58.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 58 CLG SP
557_1_3001837,BH.BASEMENT.RM-1211A.VAV-59.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 59 CLG SP
557_1_3001844,BH.BASEMENT.RM-1211B.VAV-60.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 60 CLG SP
557_1_3001851,BH.BASEMENT.RM-1211C.VAV-61.CLG-SP,Cooling Setpoint,occupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 61 CLG SP
607_2_3000076,BONNER.1ST-FLR.RM-1106.VAV-1106.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH3 SAV 004 OCCHTG DB
607_2_3000093,BONNER.1ST-FLR.RM-1241.VAV-1241.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 005 OCCHTG DB
607_2_3000110,BONNER.1ST-FLR.RM-1005.VAV-1005.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 006 OCCHTG DB
607_2_3000127,BONNER.1ST-FLR.RM-C1000.VAV-C1000.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 007 OCCHTG DB
607_2_3000144,BONNER.1ST-FLR.RM-1449A.VAV-1449A.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 008 OCCHTG DB
607_2_3000161,BONNER.1ST-FLR.RM-1425.VAV-1425.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 009 OCCHTG DB
607_2_3000178,BONNER.1ST-FLR.RM-1449B.VAV-1449B.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 010 OCCHTG DB
607_2_3000195,BONNER.1ST-FLR.RM-1329.VAV-1329-1A.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 011 OCCHTG DB
607_2_3000231,BONNER.1ST-FLR.RM-1423.VAV-1423.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 014 OCCHTG DB
607_2_3000266,BONNER.1ST-FLR.RM-1309.VAV-1309-1A.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 016 OCCHTG DB
607_2_3000322,BONNER.1ST-FLR.RM-1404.VAV-1404.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 1 AH1 SAV 021 OCCHTG DB
607_2_3000413,BONNER.2ND-FLR.RM-2235.VAV-2235.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 007 OCCHTG DB
607_2_3000430,BONNER.2ND-FLR.RM-2235A.VAV-2235A.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 OCCHTG DB
607_2_3000447,BONNER.2ND-FLR.RM-2229.VAV-2229.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 009 OCCHTG DB
607_2_3000466,BONNER.2ND-FLR.RM-2222.VAV-2222.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 011 OCCHTG DB
607_2_3000483,BONNER.2ND-FLR.RM-2121.VAV-2121-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 014 OCCHTG DB
607_2_3000594,BONNER.2ND-FLR.RM-2206.VAV-2206.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 023 OCCHTG DB
607_2_3000611,BONNER.2ND-FLR.RM-2201.VAV-2201.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 024 OCCHTG DB
607_2_3000676,BONNER.2ND-FLR.RM-2145B.VAV-2145B.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 030 OCCHTG DB
607_2_3000733,BONNER.2ND-FLR.RM-2229C.VAV-2229-3.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 035 OCCHTG DB
607_2_3000767,BONNER.2ND-FLR.RM-2001.VAV-2001.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 012 OCCHTG DB
608_2_3000117,BONNER.2ND-FLR.RM-2000.VAV-2000.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH3 SAV 009 OCCHTG DB
608_2_3000152,BONNER.2ND-FLR.RM-2002.VAV-2002.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 OCCHTG DB
608_2_3000187,BONNER.2ND-FLR.RM-2417.VAV-2417-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 013 OCCHTG DB
608_2_3000240,BONNER.2ND-FLR.RM-2422.VAV-2422.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 017 OCCHTG DB
608_2_3000311,BONNER.2ND-FLR.RM-2317.VAV-2317-3.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 022 OCCHTG DB
608_2_3000364,BONNER.2ND-FLR.RM-2406.VAV-2406.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 027 OCCHTG DB
608_2_3000381,BONNER.2ND-FLR.RM-2401.VAV-2401-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 028 OCCHTG DB
608_2_3000576,BONNER.3RD-FLR.RM-3113.VAV-3113-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 012 OCCHTG DB
608_2_3000632,BONNER.3RD-FLR.RM-3205.VAV-3205-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 017 OCCHTG DB
608_2_3000685,BONNER.3RD-FLR.RM-3206.VAV-3206.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 021 OCCHTG DB
608_2_3000702,BONNER.3RD-FLR.RM-3114.VAV-3114.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 022 OCCHTG DB
608_2_3000776,BONNER.3RD-FLR.RM-3222.VAV-3222-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 028 OCCHTG DB
608_2_3000793,BONNER.3RD-FLR.RM-3222.VAV-3222-2.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 029 OCCHTG DB
608_2_3000810,BONNER.3RD-FLR.RM-3221.VAV-3221-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 030 OCCHTG DB
608_2_3001487,BONNER.2ND-FLR.RM-2310.VAV-2310.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 1 AH1 SAV 034 OCCHTG DB
608_2_3001916,BONNER.3RD-FLR.RM-3130.VAV-3130.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 108 FC 2 AH3 SAV 025 OCCHTG DB
609_2_3000144,BONNER.3RD-FLR.RM-3000.VAV-3000.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH3 SAV 009 OCCHTG DB
609_2_3000161,BONNER.3RD-FLR.RM-3002.VAV-TM3002.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 010 OCCHTG DB
609_2_3000178,BONNER.3RD-FLR.RM-3329.VAV-3329.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 011 OCCHTG DB
609_2_3000215,BONNER.3RD-FLR.RM-3318.VAV-3318.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 014 OCCHTG DB
609_2_3000232,BONNER.3RD-FLR.RM-3317.VAV-3317-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 015 OCCHTG DB
609_2_3000268,BONNER.3RD-FLR.RM-3422.VAV-3422.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 018 OCCHTG DB
609_2_3000332,BONNER.3RD-FLR.RM-3401.VAV-3401-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 023 OCCHTG DB
609_2_3000425,BONNER.3RD-FLR.RM-3406.VAV-3406.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH1 SAV 031 OCCHTG DB
609_2_3000483,BONNER.4TH-FLR.RM-4221.VAV-4221-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 005 OCCHTG DB
609_2_3000536,BONNER.4TH-FLR.RM-4222.VAV-4222.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 009 OCCHTG DB
609_2_3000553,BONNER.4TH-FLR.RM-4126.VAV-4126.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 010 OCCHTG DB
609_2_3000570,BONNER.4TH-FLR.RM-4141.VAV-4141.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 011 OCCHTG DB
609_2_3000607,BONNER.4TH-FLR.RM-4145.VAV-4145.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 014 OCCHTG DB
609_2_3000664,BONNER.4TH-FLR.RM-4105.VAV-4105-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 019 OCCHTG DB
609_2_3000717,BONNER.4TH-FLR.RM-4205.VAV-4205-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 023 OCCHTG DB
609_2_3000790,BONNER.4TH-FLR.RM-4206.VAV-4206.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 029 OCCHTG DB
609_2_3000847,BONNER.4TH-FLR.RM-4110.VAV-4110.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 2 AH3 SAV 034 OCCHTG DB
609_2_3001927,BONNER.3RD-FLR.RM-3105.VAV-3105.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 109 FC 1 AH3 SAV 004 OCCHTG DB
610_2_3000107,BONNER.4TH-FLR.RM-4000.VAV-4000-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 008 OCCHTG DB
610_2_3000141,BONNER.4TH-FLR.RM-TM4002.VAV-TM4002.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AHX SAV 010 OCCHTG DB
610_2_3000178,BONNER.4TH-FLR.RM-4325A.VAV-4325A.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 013 OCCHTG DB
610_2_3000235,BONNER.4TH-FLR.RM-4325.VAV-4325.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 018 OCCHTG DB
610_2_3000254,BONNER.4TH-FLR.RM-4417.VAV-4417-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 020 OCCHTG DB
610_2_3000288,BONNER.4TH-FLR.RM-4422.VAV-4422.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 022 OCCHTG DB
610_2_3000386,BONNER.4TH-FLR.RM-4401.VAV-4401-1.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 OCCHTG DB
610_2_3000439,BONNER.4TH-FLR.RM-4310.VAV-4310.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 OCCHTG DB
610_2_3000456,BONNER.4TH-FLR.RM-4406.VAV-4406.OCCHTG-DB,Occupied Heating Deadband,occupied heating dead band,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 OCCHTG DB
557_1_3001160,BH.BASEMENT.ARHALL.VAV-1.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 1 HTG SP
557_1_3001168,BH.BASEMENT.RM-1229.VAV-2.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 2 HTG SP
557_1_3001176,BH.BASEMENT.RM-1212.VAV-3.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 3 HTG SP
557_1_3001184,BH.BASEMENT.RM-1230.VAV-4.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 4 HTG SP
557_1_3001194,BH.1STFLR.RM-1511.VAV-5.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 5 HTG SP
557_1_3001208,BH.1STFLR.RM-1502.VAV-8.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 8 HTG SP
557_1_3001222,BH.1STFLR.RM-1506.VAV-10.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 10 HTG SP
557_1_3001794,BH.BASEMENT.RM-1226.VAV-53.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 53 HTG SP
557_1_3001802,BH.BASEMENT.RM-1222.VAV-54.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 54 HTG SP
557_1_3001809,BH.BASEMENT.RM-1223.VAV-55.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 55 HTG SP
557_1_3001816,BH.BASEMENT.RM-1217.VAV-56.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 56 HTG SP
557_1_3001823,BH.BASEMENT.RM-1215.VAV-57.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 57 HTG SP
557_1_3001830,BH.BASEMENT.RM-1213.VAV-58.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 58 HTG SP
557_1_3001838,BH.BASEMENT.RM-1211A.VAV-59.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 59 HTG SP
557_1_3001845,BH.BASEMENT.RM-1211B.VAV-60.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 60 HTG SP
557_1_3001852,BH.BASEMENT.RM-1211C.VAV-61.HTG-SP,Heating Setpoint,occupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 61 HTG SP
607_19_3002419,BONNER Office Load Shed Command,,office load shed command,,,Multi-State Value,19,NAE 107 Programming Zone Load Shed BONNER Office Load Shed Command
607_19_3002411,BONNER 1stFlr Office Load Shed,,office load shed status,,,Multi-State Value,19,NAE 107 Programming Zone Load Shed BONNER 1stFlr Office Load Shed
608_19_3002210,BONNER 2ndFlr Office Load Shed,,office load shed status,,,Multi-State Value,19,NAE 108 Programming Zone Load Shed BONNER 2ndFlr Office Load Shed
609_19_3002092,BONNER 3rdFlr Office Load Shed,,office load shed status,,,Multi-State Value,19,NAE 109 Programming Zone Load Shed BONNER 3rdFlr Office Load Shed
610_19_3001902,BONNER 4thFlr Office Load Shed,,office load shed status,,,Multi-State Value,19,NAE 110 Programming Zone Load Shed BONNER 4thFlr Office Load Shed
557_2_3002309,BH.PLANT.HE1-HI,OSA RESET HIGH SETPOINT,outside air high reset setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHPLANT HE1 HI
557_2_3002308,BH.PLANT.HE1-LO,OSA RESET LOW SETPOINT,outside air low reset setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHPLANT HE1 LO
557_2_3002306,BH.PLANT.HE1-OSAH,OSA RESET SPAN HI SETPT,outside air reset high setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHPLANT HE1 OSAH
557_2_3002307,BH.PLANT.HE1-OSAL,OSA RESET SPAN LOW SETPT,outside air reset low setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHPLANT HE1 OSAL
557_0_3002023,BH.AHU1.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 57 N2 1 AHU 1 OA T
557_0_3004562,BONNER.BASEMENT.AHU-1.SF-1.PWR-KW,Power Kilowatts,power in kw,,48,Analog Input,0,NAE 57 N2 1 VFD 081 PWR KW
557_0_3004591,BONNER.BASEMENT.AHU-1.SF-2.PWR-KW,Power Kilowatts,power in kw,,48,Analog Input,0,NAE 57 N2 1 VFD 082 PWR KW
557_0_3004620,BONNER.BASEMENT.AHU-3.SF-1.PWR-KW,Power Kilowatts,power in kw,,48,Analog Input,0,NAE 57 N2 2 VFD 095 PWR KW
557_0_3004649,BONNER.BASEMENT.AHU-3.SF-2.PWR-KW,Power Kilowatts,power in kw,,48,Analog Input,0,NAE 57 N2 2 VFD 096 PWR KW
610_2_3001561,BONNER.EF1-1.VFD.PWR-KW,Power Kilowatts,power in kw,,95,Analog Value,2,NAE 110 FC 2 VFD 004 PWR KW
610_2_3001588,BONNER.EF1-3.VFD.PWR-KW,Power Kilowatts,power in kw,,95,Analog Value,2,NAE 110 FC 2 VFD 005 PWR KW
610_2_3001615,BONNER.EF2-1.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 006 PWR KW
610_2_3001642,BONNER.EF2-3.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 007 PWR KW
610_2_3001669,BONNER.EF3-1.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 008 PWR KW
610_2_3001696,BONNER.EF3-2.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 009 PWR KW
610_2_3001723,BONNER.EF3-3.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 010 PWR KW
610_2_3001750,BONNER.EF4-1.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 011 PWR KW
610_2_3001777,BONNER.EF4-2.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 012 PWR KW
610_2_3001804,BONNER.EF4-3.VFD.PWR-KW,Power Kilowatts,power in kw,,48,Analog Value,2,NAE 110 FC 2 VFD 013 PWR KW
557_3_3002191,BH.AHU-3.PFLTR-STS,Pre-Filter Status,pre filter status,,,Binary Input,3,NAE 57 N2 2 AHU 3 PFLTR STS
557_4_3002281,BH.PLANT.P1-SS,Pump-1 Start/Stop,pump start stop,,,Binary Output,4,NAE 57 N2 2 UNT 9 P1 SS
557_4_3002283,BH.PLANT.P2-SS,Pump-2 Start/Stop,pump start stop,,,Binary Output,4,NAE 57 N2 2 UNT 9 P2 SS
557_3_3002282,BH.PLANT.P1-STS,Pump-1 Status,pump status,,,Binary Input,3,NAE 57 N2 2 UNT 9 P1 STS
557_3_3002284,BH.PLANT.P2-STS,Pump-2 Status,pump status,,,Binary Input,3,NAE 57 N2 2 UNT 9 P2 STS
557_4_3002285,BH.PLANT.PUMPS-STS,Pump-1 or 2 Running Status,pump status,,,Binary Output,4,NAE 57 N2 2 UNT 9 PUMPS STS
557_3_3002118,BH.FCP.TEST-BTN,Push To Test Button,push to test button,,,Binary Input,3,NAE 57 N2 1 XT 6 TEST BTN
557_5_3003065,TEST-BTN,,push to test button,,,Binary Value,5,NAE 57 Programming FIREPANEL EF1 1 TEST BTN
557_0_3001155,BH.BASEMENT.ARHALL.VAV-1.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 1 RA T
557_0_3001163,BH.BASEMENT.RM-1229.VAV-2.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 2 RA T
557_0_3001171,BH.BASEMENT.RM-1212.VAV-3.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 3 RA T
557_0_3001179,BH.BASEMENT.RM-1230.VAV-4.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 4 RA T
557_0_3001789,BH.BASEMENT.RM-1226.VAV-53.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 53 RA T
557_0_3001797,BH.BASEMENT.RM-1222.VAV-54.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 54 RA T
557_0_3001805,BH.BASEMENT.RM-1223.VAV-55.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 55 RA T
557_0_3001812,BH.BASEMENT.RM-1217.VAV-56.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 56 RA T
557_0_3001819,BH.BASEMENT.RM-1215.VAV-57.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 57 RA T
557_0_3001826,BH.BASEMENT.RM-1213.VAV-58.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 58 RA T
557_0_3001833,BH.BASEMENT.RM-1211A.VAV-59.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 59 RA T
557_0_3001841,BH.BASEMENT.RM-1211B.VAV-60.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 60 RA T
557_0_3001848,BH.BASEMENT.RM-1211C.VAV-61.RA-T,Return Temperature,return air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 61 RA T
557_4_3002144,BH.AHU-2.FAN-RET,Ret Fan Command,return fan command,,,Binary Output,4,NAE 57 N2 2 AHU 2 FAN RET
557_4_3002150,BH.AHU-3.FAN1-RET,Ret Fan 1 Command,return fan command,,,Binary Output,4,NAE 57 N2 2 AHU 3 FAN1 RET
557_4_3002152,BH.AHU-3.FAN2-RET,Ret Fan 2 Command,return fan command,,,Binary Output,4,NAE 57 N2 2 AHU 3 FAN2 RET
557_3_3004553,BONNER.BASEMENT.AHU-1.SF-1.RUN-ENB,Run Enabled,run enable,,,Binary Input,3,NAE 57 N2 1 VFD 081 RUN ENB
557_3_3004582,BONNER.BASEMENT.AHU-1.SF-2.RUN-ENB,Run Enabled,run enable,,,Binary Input,3,NAE 57 N2 1 VFD 082 RUN ENB
557_3_3004611,BONNER.BASEMENT.AHU-3.SF-1.RUN-ENB,Run Enabled,run enable,,,Binary Input,3,NAE 57 N2 2 VFD 095 RUN ENB
557_3_3004640,BONNER.BASEMENT.AHU-3.SF-2.RUN-ENB,Run Enabled,run enable,,,Binary Input,3,NAE 57 N2 2 VFD 096 RUN ENB
610_5_3001552,BONNER.EF1-1.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 004 RUN ENB
610_5_3001579,BONNER.EF1-3.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 005 RUN ENB
610_5_3001606,BONNER.EF2-1.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 006 RUN ENB
610_5_3001633,BONNER.EF2-3.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 007 RUN ENB
610_5_3001660,BONNER.EF3-1.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 008 RUN ENB
610_5_3001687,BONNER.EF3-2.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 009 RUN ENB
610_5_3001714,BONNER.EF3-3.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 010 RUN ENB
610_5_3001741,BONNER.EF4-1.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 011 RUN ENB
610_5_3001768,BONNER.EF4-2.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 012 RUN ENB
610_5_3001795,BONNER.EF4-3.VFD.RUN-ENB,Run Enabled,run enable,,,Binary Value,5,NAE 110 FC 2 VFD 013 RUN ENB
